"Notes","County","County Code","Single Race 6","Single Race 6 Code","Year","Year Code",Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval
,"Camden County, NJ","34007","Black or African American","2054-5","2019","2019",26,109542,23.7,15.5,34.8
,"Camden County, NJ","34007","Black or African American","2054-5","2020","2020",14,110904,12.6,6.9,21.2
,"Camden County, NJ","34007","White","2106-3","2018","2018",103,350655,29.4,23.7,35.0
,"Camden County, NJ","34007","White","2106-3","2019","2019",70,349537,20.0,15.6,25.3
,"Camden County, NJ","34007","White","2106-3","2020","2020",37,347021,10.7,7.5,14.7
,"Camden County, NJ","34007","White","2106-3","2021","2021",19,357260,5.3,3.2,8.3
,"Cape May County, NJ","34009","White","2106-3","2018","2018",20,84929,23.5,14.4,36.4
,"Cape May County, NJ","34009","White","2106-3","2019","2019",15,84447,17.8,9.9,29.3
,"Cumberland County, NJ","34011","White","2106-3","2018","2018",19,108503,17.5,10.5,27.3
,"Cumberland County, NJ","34011","White","2106-3","2019","2019",13,107270,12.1,6.5,20.7
,"Essex County, NJ","34013","Black or African American","2054-5","2018","2018",68,335030,20.3,15.8,25.7
,"Essex County, NJ","34013","Black or African American","2054-5","2019","2019",84,334761,25.1,20.0,31.1
,"Essex County, NJ","34013","Black or African American","2054-5","2020","2020",50,336158,14.9,11.0,19.6
,"Essex County, NJ","34013","Black or African American","2054-5","2021","2021",41,355353,11.5,8.3,15.7
,"Essex County, NJ","34013","Black or African American","2054-5","2022","2022",31,351568,8.8,6.0,12.5
,"Essex County, NJ","34013","Black or African American","2054-5","2023","2023",16,348933,4.6,2.6,7.4
,"Essex County, NJ","34013","Black or African American","2054-5","2024 ","2024",16,358182,4.5,2.6,7.3
,"Essex County, NJ","34013","White","2106-3","2018","2018",51,392000,13.0,9.7,17.1
,"Essex County, NJ","34013","White","2106-3","2019","2019",46,390517,11.8,8.6,15.7
,"Essex County, NJ","34013","White","2106-3","2020","2020",28,388179,7.2,4.8,10.4
,"Essex County, NJ","34013","White","2106-3","2022","2022",21,411648,5.1,3.2,7.8
,"Gloucester County, NJ","34015","White","2106-3","2018","2018",66,242119,27.3,21.1,34.7
,"Gloucester County, NJ","34015","White","2106-3","2019","2019",39,242132,16.1,11.5,22.0
,"Gloucester County, NJ","34015","White","2106-3","2020","2020",19,242180,7.8,4.7,12.3
,"Hudson County, NJ","34017","Black or African American","2054-5","2018","2018",15,100352,14.9,8.4,24.7
,"Hudson County, NJ","34017","Black or African American","2054-5","2019","2019",16,99393,16.1,9.2,26.1
,"Hudson County, NJ","34017","Black or African American","2054-5","2020","2020",15,100346,14.9,8.4,24.7
,"Hudson County, NJ","34017","White","2106-3","2018","2018",69,437643,15.8,12.3,20.0
,"Hudson County, NJ","34017","White","2106-3","2019","2019",52,435195,11.9,8.9,15.7
,"Hudson County, NJ","34017","White","2106-3","2020","2020",35,429748,8.1,5.7,11.3
,"Hudson County, NJ","34017","White","2106-3","2021","2021",24,447203,5.4,3.4,8.0
,"Hudson County, NJ","34017","White","2106-3","2022","2022",19,443712,4.3,2.6,6.7
,"Mercer County, NJ","34021","Black or African American","2054-5","2018","2018",12,79472,15.1,7.8,26.4
,"Mercer County, NJ","34021","White","2106-3","2018","2018",45,235294,19.1,13.9,25.6
,"Mercer County, NJ","34021","White","2106-3","2019","2019",28,232427,12.0,8.0,17.4
,"Mercer County, NJ","34021","White","2106-3","2020","2020",12,229492,5.2,2.7,9.1
,"Mercer County, NJ","34021","White","2106-3","2021","2021",10,240393,4.2,2.0,7.7
,"Middlesex County, NJ","34023","White","2106-3","2018","2018",71,499978,14.2,11.1,17.9
,"Middlesex County, NJ","34023","White","2106-3","2019","2019",61,495858,12.3,9.4,15.8
,"Middlesex County, NJ","34023","White","2106-3","2020","2020",50,486403,10.3,7.6,13.6
,"Middlesex County, NJ","34023","White","2106-3","2021","2021",39,504464,7.7,5.5,10.6
,"Middlesex County, NJ","34023","White","2106-3","2022","2022",16,497604,3.2,1.8,5.2
,"Middlesex County, NJ","34023","White","2106-3","2023","2023",13,494450,2.6,1.4,4.5
,"Monmouth County, NJ","34025","Black or African American","2054-5","2018","2018",12,46982,25.5,13.2,44.6
,"Monmouth County, NJ","34025","White","2106-3","2018","2018",81,525612,15.4,12.2,19.2
,"Monmouth County, NJ","34025","White","2106-3","2019","2019",61,524451,11.6,8.9,14.9
,"Monmouth County, NJ","34025","White","2106-3","2020","2020",56,523532,10.7,8.1,13.9
,"Monmouth County, NJ","34025","White","2106-3","2021","2021",29,546873,5.3,3.6,7.6
,"Monmouth County, NJ","34025","White","2106-3","2022","2022",26,545238,4.8,3.1,7.0
,"Monmouth County, NJ","34025","White","2106-3","2024 ","2024",13,546371,2.4,1.3,4.1
,"Morris County, NJ","34027","White","2106-3","2018","2018",47,411403,11.4,8.4,15.2
,"Morris County, NJ","34027","White","2106-3","2019","2019",36,408540,8.8,6.2,12.2
,"Morris County, NJ","34027","White","2106-3","2020","2020",29,405001,7.2,4.8,10.3
,"Morris County, NJ","34027","White","2106-3","2021","2021",25,420189,5.9,3.9,8.8
,"Morris County, NJ","34027","White","2106-3","2022","2022",20,418010,4.8,2.9,7.4
,"Ocean County, NJ","34029","White","2106-3","2018","2018",98,558385,17.6,14.2,21.4
,"Ocean County, NJ","34029","White","2106-3","2019","2019",84,563128,14.9,11.9,18.5
,"Ocean County, NJ","34029","White","2106-3","2020","2020",61,568072,10.7,8.2,13.8
,"Ocean County, NJ","34029","White","2106-3","2021","2021",28,599159,4.7,3.1,6.8
,"Ocean County, NJ","34029","White","2106-3","2022","2022",22,604454,3.6,2.3,5.5
,"Ocean County, NJ","34029","White","2106-3","2024 ","2024",19,611474,3.1,1.9,4.9
,"Passaic County, NJ","34031","Black or African American","2054-5","2018","2018",12,75723,15.8,8.2,27.7
,"Passaic County, NJ","34031","Black or African American","2054-5","2019","2019",15,74827,20.0,11.2,33.1
,"Passaic County, NJ","34031","Black or African American","2054-5","2020","2020",10,75499,13.2,6.4,24.4
,"Passaic County, NJ","34031","White","2106-3","2018","2018",74,376026,19.7,15.5,24.7
,"Passaic County, NJ","34031","White","2106-3","2019","2019",47,375874,12.5,9.2,16.6
,"Passaic County, NJ","34031","White","2106-3","2020","2020",27,372702,7.2,4.8,10.5
,"Passaic County, NJ","34031","White","2106-3","2021","2021",15,385915,3.9,2.2,6.4
,"Salem County, NJ","34033","White","2106-3","2018","2018",20,50907,39.3,24.0,60.7
,"Somerset County, NJ","34035","White","2106-3","2018","2018",19,227079,8.4,5.0,13.1
,"Somerset County, NJ","34035","White","2106-3","2019","2019",22,224083,9.8,6.2,14.9
,"Somerset County, NJ","34035","White","2106-3","2020","2020",16,220713,7.2,4.1,11.8
,"Sussex County, NJ","34037","White","2106-3","2018","2018",24,131648,18.2,11.7,27.1
,"Sussex County, NJ","34037","White","2106-3","2019","2019",27,131021,20.6,13.6,30.0
,"Sussex County, NJ","34037","White","2106-3","2020","2020",12,130231,9.2,4.8,16.1
,"Union County, NJ","34039","Black or African American","2054-5","2018","2018",21,132122,15.9,9.8,24.3
,"Union County, NJ","34039","Black or African American","2054-5","2019","2019",16,132163,12.1,6.9,19.7
,"Union County, NJ","34039","Black or African American","2054-5","2020","2020",23,132917,17.3,11.0,26.0
,"Union County, NJ","34039","Black or African American","2054-5","2021","2021",16,136365,11.7,6.7,19.1
,"Union County, NJ","34039","Black or African American","2054-5","2024 ","2024",11,142751,7.7,3.8,13.8
,"Union County, NJ","34039","White","2106-3","2018","2018",57,377260,15.1,11.4,19.6
,"Union County, NJ","34039","White","2106-3","2019","2019",33,374948,8.8,6.1,12.4
,"Union County, NJ","34039","White","2106-3","2020","2020",31,371685,8.3,5.7,11.8
,"Union County, NJ","34039","White","2106-3","2021","2021",27,382324,7.1,4.7,10.3
,"Union County, NJ","34039","White","2106-3","2022","2022",10,378059,2.6,1.3,4.9
,"Union County, NJ","34039","White","2106-3","2024 ","2024",11,389060,2.8,1.4,5.1
,"Warren County, NJ","34041","White","2106-3","2018","2018",13,94680,13.7,7.3,23.5
,"Warren County, NJ","34041","White","2106-3","2020","2020",11,93506,11.8,5.9,21.0
,"Bernalillo County, NM","35001","White","2106-3","2018","2018",39,571760,6.8,4.9,9.3
,"Bernalillo County, NM","35001","White","2106-3","2019","2019",65,569893,11.4,8.8,14.5
,"Bernalillo County, NM","35001","White","2106-3","2020","2020",70,568238,12.3,9.6,15.6
,"Bernalillo County, NM","35001","White","2106-3","2021","2021",67,560180,12.0,9.3,15.2
,"Bernalillo County, NM","35001","White","2106-3","2022","2022",14,557365,2.5,1.4,4.2
,"Bernalillo County, NM","35001","White","2106-3","2023","2023",14,553183,2.5,1.4,4.2
,"Bernalillo County, NM","35001","White","2106-3","2024 ","2024",24,551149,4.4,2.8,6.5
,"Dona Ana County, NM","35013","White","2106-3","2019","2019",15,200368,7.5,4.2,12.3
,"Rio Arriba County, NM","35039","White","2106-3","2019","2019",15,29825,50.3,28.1,83.0
,"Rio Arriba County, NM","35039","White","2106-3","2020","2020",15,29397,51.0,28.6,84.2
,"Rio Arriba County, NM","35039","White","2106-3","2021","2021",10,30591,32.7,15.7,60.1
,"Sandoval County, NM","35043","White","2106-3","2018","2018",12,113920,10.5,5.4,18.4
,"Sandoval County, NM","35043","White","2106-3","2021","2021",10,117667,8.5,4.1,15.6
,"Santa Fe County, NM","35049","White","2106-3","2018","2018",12,135957,8.8,4.6,15.4
,"Santa Fe County, NM","35049","White","2106-3","2019","2019",26,136268,19.1,12.5,28.0
,"Santa Fe County, NM","35049","White","2106-3","2020","2020",20,137423,14.6,8.9,22.5
,"Santa Fe County, NM","35049","White","2106-3","2021","2021",12,140148,8.6,4.4,15.0
,"Valencia County, NM","35061","White","2106-3","2019","2019",10,67837,14.7,7.1,27.1
,"Albany County, NY","36001","White","2106-3","2018","2018",10,233072,4.3,2.1,7.9
,"Albany County, NY","36001","White","2106-3","2019","2019",17,231538,7.3,4.3,11.8
,"Albany County, NY","36001","White","2106-3","2020","2020",13,228551,5.7,3.0,9.7
,"Albany County, NY","36001","White","2106-3","2021","2021",10,236260,4.2,2.0,7.8
,"Bronx County, NY","36005","Black or African American","2054-5","2018","2018",51,624800,8.2,6.1,10.7
,"Bronx County, NY","36005","Black or African American","2054-5","2019","2019",56,618556,9.1,6.8,11.8
,"Bronx County, NY","36005","Black or African American","2054-5","2020","2020",58,616104,9.4,7.1,12.2
,"Bronx County, NY","36005","Black or African American","2054-5","2021","2021",69,623813,11.1,8.6,14.0
,"Bronx County, NY","36005","Black or African American","2054-5","2022","2022",93,610763,15.2,12.3,18.7
,"Bronx County, NY","36005","Black or African American","2054-5","2023","2023",71,611345,11.6,9.1,14.6
,"Bronx County, NY","36005","Black or African American","2054-5","2024 ","2024",47,626271,7.5,5.5,10.0
,"Bronx County, NY","36005","White","2106-3","2018","2018",119,642607,18.5,15.2,21.8
,"Bronx County, NY","36005","White","2106-3","2019","2019",114,634280,18.0,14.7,21.3
,"Bronx County, NY","36005","White","2106-3","2020","2020",143,618441,23.1,19.3,26.9
,"Bronx County, NY","36005","White","2106-3","2021","2021",138,630892,21.9,18.2,25.5
,"Bronx County, NY","36005","White","2106-3","2022","2022",114,601794,18.9,15.5,22.4
,"Bronx County, NY","36005","White","2106-3","2023","2023",131,577800,22.7,18.8,26.6
,"Bronx County, NY","36005","White","2106-3","2024 ","2024",78,581570,13.4,10.6,16.7
,"Broome County, NY","36007","White","2106-3","2018","2018",12,164864,7.3,3.8,12.7
,"Broome County, NY","36007","White","2106-3","2020","2020",13,161815,8.0,4.3,13.7
,"Cayuga County, NY","36011","White","2106-3","2020","2020",10,69822,14.3,6.9,26.3
,"Chautauqua County, NY","36013","White","2106-3","2020","2020",13,117672,11.0,5.9,18.9
,"Dutchess County, NY","36027","White","2106-3","2018","2018",35,238528,14.7,10.2,20.4
,"Dutchess County, NY","36027","White","2106-3","2019","2019",27,238334,11.3,7.5,16.5
,"Dutchess County, NY","36027","White","2106-3","2020","2020",21,236530,8.9,5.5,13.6
,"Dutchess County, NY","36027","White","2106-3","2022","2022",11,238387,4.6,2.3,8.3
,"Erie County, NY","36029","White","2106-3","2018","2018",42,730860,5.7,4.1,7.8
,"Erie County, NY","36029","White","2106-3","2019","2019",37,728560,5.1,3.6,7.0
,"Erie County, NY","36029","White","2106-3","2020","2020",18,723413,2.5,1.5,3.9
,"Erie County, NY","36029","White","2106-3","2021","2021",11,749190,1.5,0.7,2.6
,"Erie County, NY","36029","White","2106-3","2022","2022",15,740673,2.0,1.1,3.3
,"Erie County, NY","36029","White","2106-3","2023","2023",12,736180,1.6,0.8,2.8
,"Kings County, NY","36047","Black or African American","2054-5","2018","2018",35,881296,4.0,2.8,5.5
,"Kings County, NY","36047","Black or African American","2054-5","2019","2019",45,864840,5.2,3.8,7.0
,"Kings County, NY","36047","Black or African American","2054-5","2020","2020",71,850352,8.3,6.5,10.5
,"Kings County, NY","36047","Black or African American","2054-5","2021","2021",72,878809,8.2,6.4,10.3
,"Kings County, NY","36047","Black or African American","2054-5","2022","2022",97,861132,11.3,9.1,13.7
,"Kings County, NY","36047","Black or African American","2054-5","2023","2023",74,839054,8.8,6.9,11.1
,"Kings County, NY","36047","Black or African American","2054-5","2024 ","2024",34,844153,4.0,2.8,5.6
,"Kings County, NY","36047","White","2106-3","2018","2018",74,1278770,5.8,4.5,7.3
,"Kings County, NY","36047","White","2106-3","2019","2019",110,1274321,8.6,7.0,10.2
,"Kings County, NY","36047","White","2106-3","2020","2020",121,1263004,9.6,7.9,11.3
,"Kings County, NY","36047","White","2106-3","2021","2021",146,1317619,11.1,9.3,12.9
,"Kings County, NY","36047","White","2106-3","2022","2022",111,1284028,8.6,7.0,10.3
,"Kings County, NY","36047","White","2106-3","2023","2023",107,1281100,8.4,6.8,9.9
,"Kings County, NY","36047","White","2106-3","2024 ","2024",61,1311539,4.7,3.6,6.0
,"Monroe County, NY","36055","White","2106-3","2018","2018",33,570700,5.8,4.0,8.1
,"Monroe County, NY","36055","White","2106-3","2019","2019",13,569934,2.3,1.2,3.9
,"Monroe County, NY","36055","White","2106-3","2020","2020",13,566893,2.3,1.2,3.9
,"Monroe County, NY","36055","White","2106-3","2022","2022",10,571388,1.8,0.8,3.2
,"Nassau County, NY","36059","White","2106-3","2018","2018",64,1004774,6.4,4.9,8.1
,"Nassau County, NY","36059","White","2106-3","2019","2019",45,995821,4.5,3.3,6.0
,"Nassau County, NY","36059","White","2106-3","2020","2020",71,979024,7.3,5.7,9.1
,"Nassau County, NY","36059","White","2106-3","2021","2021",20,1004353,2.0,1.2,3.1
,"Nassau County, NY","36059","White","2106-3","2022","2022",16,979534,1.6,0.9,2.7
,"Nassau County, NY","36059","White","2106-3","2023","2023",20,970592,2.1,1.3,3.2
,"New York County, NY","36061","Black or African American","2054-5","2018","2018",28,292091,9.6,6.4,13.9
,"New York County, NY","36061","Black or African American","2054-5","2019","2019",33,289723,11.4,7.8,16.0
,"New York County, NY","36061","Black or African American","2054-5","2020","2020",49,288483,17.0,12.6,22.5
,"New York County, NY","36061","Black or African American","2054-5","2021","2021",42,291068,14.4,10.4,19.5
,"New York County, NY","36061","Black or African American","2054-5","2022","2022",37,297975,12.4,8.7,17.1
,"New York County, NY","36061","Black or African American","2054-5","2023","2023",41,293617,14.0,10.0,18.9
,"New York County, NY","36061","Black or African American","2054-5","2024 ","2024",25,307980,8.1,5.3,12.0
,"New York County, NY","36061","White","2106-3","2018","2018",67,1050536,6.4,4.9,8.1
,"New York County, NY","36061","White","2106-3","2019","2019",91,1051724,8.7,7.0,10.6
,"New York County, NY","36061","White","2106-3","2020","2020",86,1034917,8.3,6.6,10.3
,"New York County, NY","36061","White","2106-3","2021","2021",89,1001547,8.9,7.1,10.9
,"New York County, NY","36061","White","2106-3","2022","2022",78,1003924,7.8,6.1,9.7
,"New York County, NY","36061","White","2106-3","2023","2023",58,1005316,5.8,4.4,7.5
,"New York County, NY","36061","White","2106-3","2024 ","2024",28,1035494,2.7,1.8,3.9
,"Niagara County, NY","36063","White","2106-3","2018","2018",17,184685,9.2,5.4,14.7
,"Oneida County, NY","36065","White","2106-3","2018","2018",17,197646,8.6,5.0,13.8
,"Oneida County, NY","36065","White","2106-3","2019","2019",25,196567,12.7,8.2,18.8
,"Oneida County, NY","36065","White","2106-3","2020","2020",10,194852,5.1,2.5,9.4
,"Oneida County, NY","36065","White","2106-3","2021","2021",11,197091,5.6,2.8,10.0
,"Onondaga County, NY","36067","White","2106-3","2018","2018",30,369656,8.1,5.5,11.6
,"Onondaga County, NY","36067","White","2106-3","2019","2019",37,368250,10.0,7.1,13.8
,"Onondaga County, NY","36067","White","2106-3","2020","2020",53,365952,14.5,10.8,18.9
,"Onondaga County, NY","36067","White","2106-3","2021","2021",32,377455,8.5,5.8,12.0
,"Orange County, NY","36071","White","2106-3","2018","2018",44,306377,14.4,10.4,19.3
,"Orange County, NY","36071","White","2106-3","2019","2019",42,307278,13.7,9.9,18.5
,"Orange County, NY","36071","White","2106-3","2020","2020",31,304456,10.2,6.9,14.5
,"Orange County, NY","36071","White","2106-3","2021","2021",16,318272,5.0,2.9,8.2
,"Orange County, NY","36071","White","2106-3","2022","2022",19,314915,6.0,3.6,9.4
,"Oswego County, NY","36075","White","2106-3","2019","2019",15,112376,13.3,7.5,22.0
,"Queens County, NY","36081","Black or African American","2054-5","2018","2018",19,471907,4.0,2.4,6.3
,"Queens County, NY","36081","Black or African American","2054-5","2019","2019",18,466215,3.9,2.3,6.1
,"Queens County, NY","36081","Black or African American","2054-5","2020","2020",23,461357,5.0,3.2,7.5
,"Queens County, NY","36081","Black or African American","2054-5","2021","2021",28,481931,5.8,3.9,8.4
,"Queens County, NY","36081","Black or African American","2054-5","2022","2022",50,473653,10.6,7.8,13.9
,"Queens County, NY","36081","Black or African American","2054-5","2023","2023",30,467302,6.4,4.3,9.2
,"Queens County, NY","36081","White","2106-3","2018","2018",86,1092235,7.9,6.3,9.7
,"Queens County, NY","36081","White","2106-3","2019","2019",71,1078155,6.6,5.1,8.3
,"Queens County, NY","36081","White","2106-3","2020","2020",105,1051097,10.0,8.1,11.9
,"Queens County, NY","36081","White","2106-3","2021","2021",69,1102098,6.3,4.9,7.9
,"Queens County, NY","36081","White","2106-3","2022","2022",68,1059701,6.4,5.0,8.1
,"Queens County, NY","36081","White","2106-3","2023","2023",49,1044749,4.7,3.5,6.2
,"Queens County, NY","36081","White","2106-3","2024 ","2024",31,1065008,2.9,2.0,4.1
,"Richmond County, NY","36085","White","2106-3","2018","2018",57,358197,15.9,12.1,20.6
,"Richmond County, NY","36085","White","2106-3","2019","2019",53,354562,14.9,11.2,19.6
,"Richmond County, NY","36085","White","2106-3","2020","2020",49,349060,14.0,10.4,18.6
,"Richmond County, NY","36085","White","2106-3","2021","2021",48,360289,13.3,9.8,17.7
,"Richmond County, NY","36085","White","2106-3","2022","2022",28,350645,8.0,5.3,11.5
,"Richmond County, NY","36085","White","2106-3","2023","2023",22,347014,6.3,4.0,9.6
,"Richmond County, NY","36085","White","2106-3","2024 ","2024",13,347820,3.7,2.0,6.4
,"Rockland County, NY","36087","White","2106-3","2018","2018",18,252907,7.1,4.2,11.2
,"Rockland County, NY","36087","White","2106-3","2019","2019",25,253660,9.9,6.4,14.5
,"Rockland County, NY","36087","White","2106-3","2020","2020",12,253503,4.7,2.4,8.3
,"Rockland County, NY","36087","White","2106-3","2021","2021",10,264490,3.8,1.8,7.0
,"Saratoga County, NY","36091","White","2106-3","2018","2018",11,213846,5.1,2.6,9.2
,"Schenectady County, NY","36093","White","2106-3","2018","2018",10,121303,8.2,4.0,15.2
,"Schenectady County, NY","36093","White","2106-3","2019","2019",10,120338,8.3,4.0,15.3
,"Schenectady County, NY","36093","White","2106-3","2020","2020",13,119393,10.9,5.8,18.6
,"Suffolk County, NY","36103","White","2106-3","2018","2018",116,1250098,9.3,7.6,11.0
,"Suffolk County, NY","36103","White","2106-3","2019","2019",56,1243639,4.5,3.4,5.8
,"Suffolk County, NY","36103","White","2106-3","2020","2020",57,1234377,4.6,3.5,6.0
,"Suffolk County, NY","36103","White","2106-3","2021","2021",41,1276782,3.2,2.3,4.4
,"Suffolk County, NY","36103","White","2106-3","2022","2022",24,1262814,1.9,1.2,2.8
,"Suffolk County, NY","36103","White","2106-3","2023","2023",16,1255939,1.3,0.7,2.1
,"Suffolk County, NY","36103","White","2106-3","2024 ","2024",11,1257058,0.9,0.4,1.6
,"Sullivan County, NY","36105","White","2106-3","2018","2018",15,63931,23.5,13.1,38.7
,"Sullivan County, NY","36105","White","2106-3","2019","2019",12,63554,18.9,9.8,33.0
,"Sullivan County, NY","36105","White","2106-3","2020","2020",12,63552,18.9,9.8,33.0
,"Ulster County, NY","36111","White","2106-3","2018","2018",20,156053,12.8,7.8,19.8
,"Ulster County, NY","36111","White","2106-3","2019","2019",12,155067,7.7,4.0,13.5
,"Westchester County, NY","36119","Black or African American","2054-5","2021","2021",11,166920,6.6,3.3,11.8
,"Westchester County, NY","36119","White","2106-3","2018","2018",50,709793,7.0,5.2,9.3
,"Westchester County, NY","36119","White","2106-3","2019","2019",29,708026,4.1,2.7,5.9
,"Westchester County, NY","36119","White","2106-3","2020","2020",30,702005,4.3,2.9,6.1
,"Westchester County, NY","36119","White","2106-3","2021","2021",20,727163,2.8,1.7,4.2
,"Westchester County, NY","36119","White","2106-3","2022","2022",13,714943,1.8,1.0,3.1
,"Westchester County, NY","36119","White","2106-3","2023","2023",12,714148,1.7,0.9,2.9
,"Alamance County, NC","37001","White","2106-3","2019","2019",11,124696,8.8,4.4,15.8
,"Brunswick County, NC","37019","White","2106-3","2019","2019",10,123576,8.1,3.9,14.9
,"Buncombe County, NC","37021","White","2106-3","2018","2018",12,231758,5.2,2.7,9.0
,"Buncombe County, NC","37021","White","2106-3","2019","2019",10,233615,4.3,2.1,7.9
,"Craven County, NC","37049","White","2106-3","2018","2018",14,73759,19.0,10.4,31.8
,"Craven County, NC","37049","White","2106-3","2019","2019",11,73375,15.0,7.5,26.8
,"Cumberland County, NC","37051","White","2106-3","2018","2018",26,169908,15.3,10.0,22.4
,"Cumberland County, NC","37051","White","2106-3","2019","2019",16,171379,9.3,5.3,15.2
,"Cumberland County, NC","37051","White","2106-3","2020","2020",18,169301,10.6,6.3,16.8
,"Davidson County, NC","37057","White","2106-3","2018","2018",18,143077,12.6,7.5,19.9
,"Davidson County, NC","37057","White","2106-3","2019","2019",16,143513,11.1,6.4,18.1
,"Davidson County, NC","37057","White","2106-3","2020","2020",17,144196,11.8,6.9,18.9
,"Durham County, NC","37063","Black or African American","2054-5","2020","2020",11,118818,9.3,4.6,16.6
,"Durham County, NC","37063","White","2106-3","2018","2018",13,170058,7.6,4.1,13.1
,"Forsyth County, NC","37067","White","2106-3","2018","2018",28,252772,11.1,7.4,16.0
,"Forsyth County, NC","37067","White","2106-3","2019","2019",26,254742,10.2,6.7,15.0
,"Forsyth County, NC","37067","White","2106-3","2020","2020",15,254053,5.9,3.3,9.7
,"Franklin County, NC","37069","White","2106-3","2018","2018",10,47441,21.1,10.1,38.8
,"Gaston County, NC","37071","White","2106-3","2020","2020",16,174357,9.2,5.2,14.9
,"Gaston County, NC","37071","White","2106-3","2022","2022",15,176692,8.5,4.8,14.0
,"Guilford County, NC","37081","Black or African American","2054-5","2019","2019",10,190138,5.3,2.5,9.7
,"Guilford County, NC","37081","White","2106-3","2018","2018",32,300040,10.7,7.3,15.1
,"Guilford County, NC","37081","White","2106-3","2019","2019",33,300625,11.0,7.6,15.4
,"Guilford County, NC","37081","White","2106-3","2020","2020",17,298912,5.7,3.3,9.1
,"Guilford County, NC","37081","White","2106-3","2021","2021",14,297026,4.7,2.6,7.9
,"Harnett County, NC","37085","White","2106-3","2019","2019",13,96960,13.4,7.1,22.9
,"Johnston County, NC","37101","White","2106-3","2019","2019",14,164966,8.5,4.6,14.2
,"Mecklenburg County, NC","37119","Black or African American","2054-5","2018","2018",14,359817,3.9,2.1,6.5
,"Mecklenburg County, NC","37119","Black or African American","2054-5","2019","2019",13,366146,3.6,1.9,6.1
,"Mecklenburg County, NC","37119","White","2106-3","2018","2018",36,628585,5.7,4.0,7.9
,"Mecklenburg County, NC","37119","White","2106-3","2019","2019",39,636624,6.1,4.4,8.4
,"Mecklenburg County, NC","37119","White","2106-3","2020","2020",17,642036,2.6,1.5,4.2
,"Nash County, NC","37127","White","2106-3","2018","2018",15,51661,29.0,16.3,47.9
,"New Hanover County, NC","37129","White","2106-3","2018","2018",27,190329,14.2,9.3,20.6
,"New Hanover County, NC","37129","White","2106-3","2019","2019",24,192758,12.5,8.0,18.5
,"New Hanover County, NC","37129","White","2106-3","2020","2020",16,194712,8.2,4.7,13.3
,"Onslow County, NC","37133","White","2106-3","2018","2018",16,150682,10.6,6.1,17.2
,"Orange County, NC","37135","White","2106-3","2020","2020",10,114519,8.7,4.2,16.1
,"Pitt County, NC","37147","White","2106-3","2018","2018",13,106617,12.2,6.5,20.9
,"Pitt County, NC","37147","White","2106-3","2019","2019",12,106822,11.2,5.8,19.6
,"Randolph County, NC","37151","White","2106-3","2018","2018",24,127477,18.8,12.1,28.0
,"Randolph County, NC","37151","White","2106-3","2019","2019",20,127566,15.7,9.6,24.2
,"Randolph County, NC","37151","White","2106-3","2020","2020",13,127947,10.2,5.4,17.4
,"Union County, NC","37179","White","2106-3","2018","2018",14,192500,7.3,4.0,12.2
,"Wake County, NC","37183","Black or African American","2054-5","2020","2020",14,236460,5.9,3.2,9.9
,"Wake County, NC","37183","White","2106-3","2018","2018",33,743432,4.4,3.1,6.2
,"Wake County, NC","37183","White","2106-3","2019","2019",26,754351,3.4,2.3,5.1
,"Wake County, NC","37183","White","2106-3","2020","2020",45,763908,5.9,4.3,7.9
,"Wake County, NC","37183","White","2106-3","2021","2021",16,771815,2.1,1.2,3.4
,"Butler County, OH","39017","White","2106-3","2018","2018",22,323311,6.8,4.3,10.3
,"Butler County, OH","39017","White","2106-3","2019","2019",28,321811,8.7,5.8,12.6
,"Clermont County, OH","39025","White","2106-3","2018","2018",19,195506,9.7,5.9,15.2
,"Cuyahoga County, OH","39035","Black or African American","2054-5","2018","2018",34,378974,9.0,6.2,12.5
,"Cuyahoga County, OH","39035","Black or African American","2054-5","2019","2019",26,376982,6.9,4.5,10.1
,"Cuyahoga County, OH","39035","Black or African American","2054-5","2021","2021",11,381513,2.9,1.4,5.2
,"Cuyahoga County, OH","39035","Black or African American","2054-5","2022","2022",10,376687,2.7,1.3,4.9
,"Cuyahoga County, OH","39035","Black or African American","2054-5","2023","2023",10,375400,2.7,1.3,4.9
,"Cuyahoga County, OH","39035","White","2106-3","2018","2018",96,791110,12.1,9.8,14.8
,"Cuyahoga County, OH","39035","White","2106-3","2019","2019",78,784480,9.9,7.9,12.4
,"Cuyahoga County, OH","39035","White","2106-3","2020","2020",35,776884,4.5,3.1,6.3
,"Cuyahoga County, OH","39035","White","2106-3","2021","2021",23,789437,2.9,1.8,4.4
,"Cuyahoga County, OH","39035","White","2106-3","2022","2022",15,779504,1.9,1.1,3.2
,"Cuyahoga County, OH","39035","White","2106-3","2023","2023",13,776637,1.7,0.9,2.9
,"Franklin County, OH","39049","White","2106-3","2018","2018",56,880257,6.4,4.8,8.3
,"Franklin County, OH","39049","White","2106-3","2019","2019",32,879553,3.6,2.5,5.1
,"Franklin County, OH","39049","White","2106-3","2020","2020",15,876322,1.7,1.0,2.8
,"Hamilton County, OH","39061","Black or African American","2054-5","2018","2018",20,216943,9.2,5.6,14.2
,"Hamilton County, OH","39061","White","2106-3","2018","2018",77,552789,13.9,11.0,17.4
,"Hamilton County, OH","39061","White","2106-3","2019","2019",40,552683,7.2,5.2,9.9
