"Notes","County","County Code","Single Race 6","Single Race 6 Code","Year","Year Code",Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval
,"Hernando County, FL","12053","White","2106-3","2024 ","2024",28,191934,14.6,9.7,21.1
,"Highlands County, FL","12055","White","2106-3","2022","2022",11,89485,12.3,6.1,22.0
,"Hillsborough County, FL","12057","Black or African American","2054-5","2022","2022",12,279733,4.3,2.2,7.5
,"Hillsborough County, FL","12057","Black or African American","2054-5","2023","2023",11,285292,3.9,1.9,6.9
,"Hillsborough County, FL","12057","Black or African American","2054-5","2024 ","2024",11,290133,3.8,1.9,6.8
,"Hillsborough County, FL","12057","White","2106-3","2018","2018",35,1067329,3.3,2.3,4.6
,"Hillsborough County, FL","12057","White","2106-3","2019","2019",33,1090585,3.0,2.1,4.2
,"Hillsborough County, FL","12057","White","2106-3","2020","2020",83,1101802,7.5,6.0,9.3
,"Hillsborough County, FL","12057","White","2106-3","2021","2021",135,1083063,12.5,10.4,14.6
,"Hillsborough County, FL","12057","White","2106-3","2022","2022",133,1103771,12.0,10.0,14.1
,"Hillsborough County, FL","12057","White","2106-3","2023","2023",107,1114290,9.6,7.8,11.4
,"Hillsborough County, FL","12057","White","2106-3","2024 ","2024",85,1142467,7.4,5.9,9.2
,"Indian River County, FL","12061","White","2106-3","2020","2020",10,140871,7.1,3.4,13.1
,"Indian River County, FL","12061","White","2106-3","2021","2021",18,141742,12.7,7.5,20.1
,"Indian River County, FL","12061","White","2106-3","2022","2022",14,144860,9.7,5.3,16.2
,"Indian River County, FL","12061","White","2106-3","2023","2023",17,147236,11.5,6.7,18.5
,"Lake County, FL","12069","White","2106-3","2018","2018",12,297834,4.0,2.1,7.0
,"Lake County, FL","12069","White","2106-3","2019","2019",30,306099,9.8,6.6,14.0
,"Lake County, FL","12069","White","2106-3","2020","2020",36,311089,11.6,8.1,16.0
,"Lake County, FL","12069","White","2106-3","2021","2021",57,326079,17.5,13.2,22.6
,"Lake County, FL","12069","White","2106-3","2022","2022",68,336386,20.2,15.7,25.6
,"Lake County, FL","12069","White","2106-3","2023","2023",50,346106,14.4,10.7,19.0
,"Lake County, FL","12069","White","2106-3","2024 ","2024",29,359138,8.1,5.4,11.6
,"Lee County, FL","12071","White","2106-3","2018","2018",36,654951,5.5,3.8,7.6
,"Lee County, FL","12071","White","2106-3","2019","2019",22,669132,3.3,2.1,5.0
,"Lee County, FL","12071","White","2106-3","2020","2020",50,685264,7.3,5.4,9.6
,"Lee County, FL","12071","White","2106-3","2021","2021",72,681544,10.6,8.3,13.3
,"Lee County, FL","12071","White","2106-3","2022","2022",78,710741,11.0,8.7,13.7
,"Lee County, FL","12071","White","2106-3","2023","2023",65,719584,9.0,7.0,11.5
,"Lee County, FL","12071","White","2106-3","2024 ","2024",47,737334,6.4,4.7,8.5
,"Leon County, FL","12073","White","2106-3","2020","2020",20,180738,11.1,6.8,17.1
,"Leon County, FL","12073","White","2106-3","2021","2021",10,178709,5.6,2.7,10.3
,"Leon County, FL","12073","White","2106-3","2022","2022",18,180902,10.0,5.9,15.7
,"Manatee County, FL","12081","White","2106-3","2018","2018",22,340200,6.5,4.1,9.8
,"Manatee County, FL","12081","White","2106-3","2019","2019",32,346683,9.2,6.3,13.0
,"Manatee County, FL","12081","White","2106-3","2020","2020",31,352659,8.8,6.0,12.5
,"Manatee County, FL","12081","White","2106-3","2021","2021",43,353644,12.2,8.8,16.4
,"Manatee County, FL","12081","White","2106-3","2022","2022",29,367041,7.9,5.3,11.3
,"Manatee County, FL","12081","White","2106-3","2023","2023",41,376917,10.9,7.8,14.8
,"Manatee County, FL","12081","White","2106-3","2024 ","2024",32,389890,8.2,5.6,11.6
,"Marion County, FL","12083","White","2106-3","2018","2018",33,295682,11.2,7.7,15.7
,"Marion County, FL","12083","White","2106-3","2019","2019",34,300068,11.3,7.8,15.8
,"Marion County, FL","12083","White","2106-3","2020","2020",58,305782,19.0,14.4,24.5
,"Marion County, FL","12083","White","2106-3","2021","2021",75,315135,23.8,18.7,29.8
,"Marion County, FL","12083","White","2106-3","2022","2022",75,323416,23.2,18.2,29.1
,"Marion County, FL","12083","White","2106-3","2023","2023",88,333523,26.4,21.2,32.5
,"Marion County, FL","12083","White","2106-3","2024 ","2024",61,347528,17.6,13.4,22.5
,"Martin County, FL","12085","White","2106-3","2024 ","2024",10,147886,6.8,3.2,12.4
,"Miami-Dade County, FL","12086","Black or African American","2054-5","2021","2021",12,463935,2.6,1.3,4.5
,"Miami-Dade County, FL","12086","Black or African American","2054-5","2022","2022",11,457696,2.4,1.2,4.3
,"Miami-Dade County, FL","12086","Black or African American","2054-5","2023","2023",15,452953,3.3,1.9,5.5
,"Miami-Dade County, FL","12086","Black or African American","2054-5","2024 ","2024",39,456895,8.5,6.1,11.7
,"Miami-Dade County, FL","12086","White","2106-3","2018","2018",28,2177101,1.3,0.9,1.9
,"Miami-Dade County, FL","12086","White","2106-3","2019","2019",21,2147711,1.0,0.6,1.5
,"Miami-Dade County, FL","12086","White","2106-3","2020","2020",41,2139127,1.9,1.4,2.6
,"Miami-Dade County, FL","12086","White","2106-3","2021","2021",52,2110014,2.5,1.8,3.2
,"Miami-Dade County, FL","12086","White","2106-3","2022","2022",69,2123523,3.2,2.5,4.1
,"Miami-Dade County, FL","12086","White","2106-3","2023","2023",77,2138113,3.6,2.8,4.5
,"Miami-Dade County, FL","12086","White","2106-3","2024 ","2024",69,2276618,3.0,2.4,3.8
,"Nassau County, FL","12089","White","2106-3","2020","2020",11,82307,13.4,6.7,23.9
,"Nassau County, FL","12089","White","2106-3","2022","2022",13,87891,14.8,7.9,25.3
,"Nassau County, FL","12089","White","2106-3","2023","2023",17,90793,18.7,10.9,30.0
,"Nassau County, FL","12089","White","2106-3","2024 ","2024",10,93192,10.7,5.1,19.7
,"Okaloosa County, FL","12091","White","2106-3","2018","2018",11,168142,6.5,3.3,11.7
,"Okaloosa County, FL","12091","White","2106-3","2019","2019",25,170846,14.6,9.5,21.6
,"Okaloosa County, FL","12091","White","2106-3","2020","2020",25,171912,14.5,9.4,21.5
,"Okaloosa County, FL","12091","White","2106-3","2021","2021",36,171965,20.9,14.7,29.0
,"Okaloosa County, FL","12091","White","2106-3","2022","2022",57,174126,32.7,24.8,42.4
,"Okaloosa County, FL","12091","White","2106-3","2023","2023",36,175346,20.5,14.4,28.4
,"Okaloosa County, FL","12091","White","2106-3","2024 ","2024",21,175764,11.9,7.4,18.3
,"Orange County, FL","12095","Black or African American","2054-5","2023","2023",14,333664,4.2,2.3,7.0
,"Orange County, FL","12095","Black or African American","2054-5","2024 ","2024",11,343166,3.2,1.6,5.7
,"Orange County, FL","12095","White","2106-3","2018","2018",27,940371,2.9,1.9,4.2
,"Orange County, FL","12095","White","2106-3","2019","2019",36,947860,3.8,2.7,5.3
,"Orange County, FL","12095","White","2106-3","2020","2020",35,951731,3.7,2.6,5.1
,"Orange County, FL","12095","White","2106-3","2021","2021",58,961742,6.0,4.6,7.8
,"Orange County, FL","12095","White","2106-3","2022","2022",58,981434,5.9,4.5,7.6
,"Orange County, FL","12095","White","2106-3","2023","2023",59,993620,5.9,4.5,7.7
,"Orange County, FL","12095","White","2106-3","2024 ","2024",48,1037186,4.6,3.4,6.1
,"Osceola County, FL","12097","White","2106-3","2018","2018",10,292099,3.4,1.6,6.3
,"Osceola County, FL","12097","White","2106-3","2020","2020",12,302492,4.0,2.0,6.9
,"Osceola County, FL","12097","White","2106-3","2021","2021",24,314736,7.6,4.9,11.3
,"Osceola County, FL","12097","White","2106-3","2022","2022",20,326678,6.1,3.7,9.5
,"Osceola County, FL","12097","White","2106-3","2023","2023",26,335804,7.7,5.1,11.3
,"Osceola County, FL","12097","White","2106-3","2024 ","2024",22,357560,6.2,3.9,9.3
,"Palm Beach County, FL","12099","White","2106-3","2018","2018",16,1112092,1.4,0.8,2.3
,"Palm Beach County, FL","12099","White","2106-3","2019","2019",18,1117321,1.6,1.0,2.5
,"Palm Beach County, FL","12099","White","2106-3","2020","2020",33,1122321,2.9,2.0,4.1
,"Palm Beach County, FL","12099","White","2106-3","2021","2021",36,1111529,3.2,2.3,4.5
,"Palm Beach County, FL","12099","White","2106-3","2022","2022",39,1124490,3.5,2.5,4.7
,"Palm Beach County, FL","12099","White","2106-3","2023","2023",34,1132231,3.0,2.1,4.2
,"Palm Beach County, FL","12099","White","2106-3","2024 ","2024",35,1159378,3.0,2.1,4.2
,"Pasco County, FL","12101","White","2106-3","2018","2018",19,474500,4.0,2.4,6.3
,"Pasco County, FL","12101","White","2106-3","2019","2019",27,484739,5.6,3.7,8.1
,"Pasco County, FL","12101","White","2106-3","2020","2020",30,495358,6.1,4.1,8.6
,"Pasco County, FL","12101","White","2106-3","2021","2021",47,503596,9.3,6.9,12.4
,"Pasco County, FL","12101","White","2106-3","2022","2022",28,520088,5.4,3.6,7.8
,"Pasco County, FL","12101","White","2106-3","2023","2023",35,534709,6.5,4.6,9.1
,"Pasco County, FL","12101","White","2106-3","2024 ","2024",20,549903,3.6,2.2,5.6
,"Pinellas County, FL","12103","White","2106-3","2019","2019",31,804493,3.9,2.6,5.5
,"Pinellas County, FL","12103","White","2106-3","2020","2020",24,804772,3.0,1.9,4.4
,"Pinellas County, FL","12103","White","2106-3","2021","2021",49,787153,6.2,4.6,8.2
,"Pinellas County, FL","12103","White","2106-3","2022","2022",36,790808,4.6,3.2,6.3
,"Pinellas County, FL","12103","White","2106-3","2023","2023",27,790315,3.4,2.3,5.0
,"Pinellas County, FL","12103","White","2106-3","2024 ","2024",16,792315,2.0,1.2,3.3
,"Polk County, FL","12105","Black or African American","2054-5","2021","2021",13,126299,10.3,5.5,17.6
,"Polk County, FL","12105","White","2106-3","2018","2018",35,558736,6.3,4.4,8.7
,"Polk County, FL","12105","White","2106-3","2019","2019",43,570852,7.5,5.5,10.1
,"Polk County, FL","12105","White","2106-3","2020","2020",62,583632,10.6,8.1,13.6
,"Polk County, FL","12105","White","2106-3","2021","2021",81,587456,13.8,10.9,17.1
,"Polk County, FL","12105","White","2106-3","2022","2022",81,609653,13.3,10.6,16.5
,"Polk County, FL","12105","White","2106-3","2023","2023",80,628916,12.7,10.1,15.8
,"Polk County, FL","12105","White","2106-3","2024 ","2024",77,648757,11.9,9.4,14.8
,"Putnam County, FL","12107","White","2106-3","2023","2023",20,61026,32.8,20.0,50.6
,"Putnam County, FL","12107","White","2106-3","2024 ","2024",14,62062,22.6,12.3,37.8
,"St. Johns County, FL","12109","White","2106-3","2021","2021",11,257246,4.3,2.1,7.7
,"St. Johns County, FL","12109","White","2106-3","2022","2022",17,268770,6.3,3.7,10.1
,"St. Johns County, FL","12109","White","2106-3","2023","2023",22,278595,7.9,4.9,12.0
,"St. Johns County, FL","12109","White","2106-3","2024 ","2024",17,289064,5.9,3.4,9.4
,"St. Lucie County, FL","12111","White","2106-3","2020","2020",11,246575,4.5,2.2,8.0
,"St. Lucie County, FL","12111","White","2106-3","2021","2021",11,249218,4.4,2.2,7.9
,"St. Lucie County, FL","12111","White","2106-3","2022","2022",12,257808,4.7,2.4,8.1
,"St. Lucie County, FL","12111","White","2106-3","2023","2023",12,266067,4.5,2.3,7.9
,"St. Lucie County, FL","12111","White","2106-3","2024 ","2024",14,274380,5.1,2.8,8.6
,"Santa Rosa County, FL","12113","White","2106-3","2019","2019",13,160192,8.1,4.3,13.9
,"Santa Rosa County, FL","12113","White","2106-3","2020","2020",22,164028,13.4,8.4,20.3
,"Santa Rosa County, FL","12113","White","2106-3","2021","2021",28,167626,16.7,11.1,24.1
,"Santa Rosa County, FL","12113","White","2106-3","2022","2022",32,171040,18.7,12.8,26.4
,"Santa Rosa County, FL","12113","White","2106-3","2023","2023",21,174866,12.0,7.4,18.4
,"Santa Rosa County, FL","12113","White","2106-3","2024 ","2024",13,177796,7.3,3.9,12.5
,"Sarasota County, FL","12115","White","2106-3","2018","2018",13,390562,3.3,1.8,5.7
,"Sarasota County, FL","12115","White","2106-3","2019","2019",14,396793,3.5,1.9,5.9
,"Sarasota County, FL","12115","White","2106-3","2020","2020",36,405162,8.9,6.2,12.3
,"Sarasota County, FL","12115","White","2106-3","2021","2021",33,407567,8.1,5.6,11.4
,"Sarasota County, FL","12115","White","2106-3","2022","2022",38,421268,9.0,6.4,12.4
,"Sarasota County, FL","12115","White","2106-3","2023","2023",36,426598,8.4,5.9,11.7
,"Sarasota County, FL","12115","White","2106-3","2024 ","2024",15,432259,3.5,1.9,5.7
,"Seminole County, FL","12117","White","2106-3","2019","2019",20,370670,5.4,3.3,8.3
,"Seminole County, FL","12117","White","2106-3","2020","2020",21,370476,5.7,3.5,8.7
,"Seminole County, FL","12117","White","2106-3","2021","2021",29,365551,7.9,5.3,11.4
,"Seminole County, FL","12117","White","2106-3","2022","2022",25,369042,6.8,4.4,10.0
,"Seminole County, FL","12117","White","2106-3","2023","2023",27,370810,7.3,4.8,10.6
,"Seminole County, FL","12117","White","2106-3","2024 ","2024",15,375724,4.0,2.2,6.6
,"Sumter County, FL","12119","White","2106-3","2021","2021",15,122471,12.2,6.9,20.2
,"Sumter County, FL","12119","White","2106-3","2022","2022",16,130675,12.2,7.0,19.9
,"Sumter County, FL","12119","White","2106-3","2023","2023",13,136513,9.5,5.1,16.3
,"Sumter County, FL","12119","White","2106-3","2024 ","2024",10,138948,7.2,3.5,13.2
,"Volusia County, FL","12127","White","2106-3","2018","2018",17,459380,3.7,2.2,5.9
,"Volusia County, FL","12127","White","2106-3","2019","2019",27,463291,5.8,3.8,8.5
,"Volusia County, FL","12127","White","2106-3","2020","2020",70,469032,14.9,11.6,18.9
,"Volusia County, FL","12127","White","2106-3","2021","2021",108,470134,23.0,18.6,27.3
,"Volusia County, FL","12127","White","2106-3","2022","2022",113,480437,23.5,19.2,27.9
,"Volusia County, FL","12127","White","2106-3","2023","2023",102,488233,20.9,16.8,24.9
,"Volusia County, FL","12127","White","2106-3","2024 ","2024",54,495646,10.9,8.2,14.2
,"Walton County, FL","12131","White","2106-3","2020","2020",12,68678,17.5,9.0,30.5
,"Walton County, FL","12131","White","2106-3","2021","2021",25,71753,34.8,22.5,51.4
,"Walton County, FL","12131","White","2106-3","2022","2022",16,74775,21.4,12.2,34.7
,"Walton County, FL","12131","White","2106-3","2023","2023",25,77426,32.3,20.9,47.7
,"Walton County, FL","12131","White","2106-3","2024 ","2024",18,80050,22.5,13.3,35.5
,"Barrow County, GA","13013","White","2106-3","2019","2019",10,66554,15.0,7.2,27.6
,"Barrow County, GA","13013","White","2106-3","2021","2021",10,67829,14.7,7.1,27.1
,"Barrow County, GA","13013","White","2106-3","2022","2022",14,68963,20.3,11.1,34.1
,"Barrow County, GA","13013","White","2106-3","2023","2023",13,70645,18.4,9.8,31.5
,"Bartow County, GA","13015","White","2106-3","2020","2020",13,92457,14.1,7.5,24.0
,"Bartow County, GA","13015","White","2106-3","2021","2021",14,93523,15.0,8.2,25.1
,"Bartow County, GA","13015","White","2106-3","2022","2022",16,94852,16.9,9.6,27.4
,"Bartow County, GA","13015","White","2106-3","2023","2023",23,96159,23.9,15.2,35.9
,"Bartow County, GA","13015","White","2106-3","2024 ","2024",19,97566,19.5,11.7,30.4
,"Bibb County, GA","13021","White","2106-3","2021","2021",12,61149,19.6,10.1,34.3
,"Bibb County, GA","13021","White","2106-3","2022","2022",11,60096,18.3,9.1,32.8
,"Bibb County, GA","13021","White","2106-3","2024 ","2024",11,59406,18.5,9.2,33.1
,"Camden County, GA","13039","White","2106-3","2021","2021",11,41745,26.4,13.2,47.1
,"Carroll County, GA","13045","White","2106-3","2019","2019",12,91712,13.1,6.8,22.9
,"Carroll County, GA","13045","White","2106-3","2021","2021",28,92090,30.4,20.2,43.9
,"Carroll County, GA","13045","White","2106-3","2022","2022",19,93598,20.3,12.2,31.7
,"Carroll County, GA","13045","White","2106-3","2023","2023",26,94698,27.5,17.9,40.2
,"Carroll County, GA","13045","White","2106-3","2024 ","2024",14,96431,14.5,7.9,24.4
,"Catoosa County, GA","13047","White","2106-3","2022","2022",12,63492,18.9,9.8,33.0
,"Catoosa County, GA","13047","White","2106-3","2024 ","2024",14,62979,22.2,12.2,37.3
,"Chatham County, GA","13051","White","2106-3","2019","2019",12,153523,7.8,4.0,13.7
,"Chatham County, GA","13051","White","2106-3","2020","2020",15,152301,9.8,5.5,16.2
,"Chatham County, GA","13051","White","2106-3","2021","2021",17,155760,10.9,6.4,17.5
,"Chatham County, GA","13051","White","2106-3","2022","2022",24,158117,15.2,9.7,22.6
,"Chatham County, GA","13051","White","2106-3","2023","2023",32,160030,20.0,13.7,28.2
,"Chatham County, GA","13051","White","2106-3","2024 ","2024",16,161865,9.9,5.7,16.1
,"Cherokee County, GA","13057","White","2106-3","2018","2018",13,223103,5.8,3.1,10.0
,"Cherokee County, GA","13057","White","2106-3","2020","2020",12,230817,5.2,2.7,9.1
,"Cherokee County, GA","13057","White","2106-3","2021","2021",27,237983,11.3,7.5,16.5
,"Cherokee County, GA","13057","White","2106-3","2022","2022",20,242357,8.3,5.0,12.7
,"Cherokee County, GA","13057","White","2106-3","2023","2023",19,245368,7.7,4.7,12.1
,"Cherokee County, GA","13057","White","2106-3","2024 ","2024",12,249121,4.8,2.5,8.4
,"Clarke County, GA","13059","White","2106-3","2023","2023",10,84959,11.8,5.6,21.6
,"Clayton County, GA","13063","Black or African American","2054-5","2020","2020",10,214572,4.7,2.2,8.6
,"Clayton County, GA","13063","White","2106-3","2023","2023",12,55515,21.6,11.2,37.8
,"Cobb County, GA","13067","Black or African American","2054-5","2023","2023",11,229247,4.8,2.4,8.6
,"Cobb County, GA","13067","Black or African American","2054-5","2024 ","2024",13,230776,5.6,3.0,9.6
,"Cobb County, GA","13067","White","2106-3","2018","2018",25,473819,5.3,3.4,7.8
,"Cobb County, GA","13067","White","2106-3","2019","2019",29,474248,6.1,4.1,8.8
,"Cobb County, GA","13067","White","2106-3","2020","2020",37,472950,7.8,5.5,10.8
,"Cobb County, GA","13067","White","2106-3","2021","2021",42,473038,8.9,6.4,12.0
,"Cobb County, GA","13067","White","2106-3","2022","2022",48,472347,10.2,7.5,13.5
,"Cobb County, GA","13067","White","2106-3","2023","2023",45,473711,9.5,6.9,12.7
,"Cobb County, GA","13067","White","2106-3","2024 ","2024",39,478101,8.2,5.8,11.2
,"Columbia County, GA","13073","White","2106-3","2018","2018",10,113381,8.8,4.2,16.2
,"Columbia County, GA","13073","White","2106-3","2021","2021",12,113785,10.5,5.4,18.4
,"Columbia County, GA","13073","White","2106-3","2022","2022",17,114473,14.9,8.7,23.8
,"Columbia County, GA","13073","White","2106-3","2023","2023",16,114882,13.9,8.0,22.6
,"Columbia County, GA","13073","White","2106-3","2024 ","2024",10,115241,8.7,4.2,16.0
,"Coweta County, GA","13077","White","2106-3","2021","2021",10,113713,8.8,4.2,16.2
,"DeKalb County, GA","13089","Black or African American","2054-5","2021","2021",20,413746,4.8,3.0,7.5
,"DeKalb County, GA","13089","Black or African American","2054-5","2022","2022",17,416407,4.1,2.4,6.5
,"DeKalb County, GA","13089","Black or African American","2054-5","2023","2023",30,409996,7.3,4.9,10.4
,"DeKalb County, GA","13089","Black or African American","2054-5","2024 ","2024",21,408704,5.1,3.2,7.9
,"DeKalb County, GA","13089","White","2106-3","2018","2018",10,270687,3.7,1.8,6.8
,"DeKalb County, GA","13089","White","2106-3","2019","2019",13,272548,4.8,2.5,8.2
,"DeKalb County, GA","13089","White","2106-3","2020","2020",10,273113,3.7,1.8,6.7
,"DeKalb County, GA","13089","White","2106-3","2021","2021",17,272834,6.2,3.6,10.0
,"DeKalb County, GA","13089","White","2106-3","2022","2022",16,273519,5.8,3.3,9.5
,"DeKalb County, GA","13089","White","2106-3","2023","2023",19,279164,6.8,4.1,10.6
,"DeKalb County, GA","13089","White","2106-3","2024 ","2024",15,283106,5.3,3.0,8.7
,"Dougherty County, GA","13095","White","2106-3","2021","2021",13,21553,60.3,32.1,103.1
,"Dougherty County, GA","13095","White","2106-3","2022","2022",10,21014,47.6,22.8,87.5
,"Douglas County, GA","13097","White","2106-3","2020","2020",11,65037,16.9,8.4,30.3
,"Floyd County, GA","13115","White","2106-3","2021","2021",17,79036,21.5,12.5,34.4
,"Forsyth County, GA","13117","White","2106-3","2021","2021",17,194103,8.8,5.1,14.0
,"Forsyth County, GA","13117","White","2106-3","2022","2022",19,193905,9.8,5.9,15.3
,"Fulton County, GA","13121","Black or African American","2054-5","2019","2019",14,473020,3.0,1.6,5.0
,"Fulton County, GA","13121","Black or African American","2054-5","2020","2020",13,479663,2.7,1.4,4.6
,"Fulton County, GA","13121","Black or African American","2054-5","2021","2021",21,476325,4.4,2.7,6.7
,"Fulton County, GA","13121","Black or African American","2054-5","2022","2022",25,483783,5.2,3.3,7.6
,"Fulton County, GA","13121","Black or African American","2054-5","2023","2023",38,486518,7.8,5.5,10.7
,"Fulton County, GA","13121","Black or African American","2054-5","2024 ","2024",29,488905,5.9,4.0,8.5
,"Fulton County, GA","13121","White","2106-3","2018","2018",22,478685,4.6,2.9,7.0
,"Fulton County, GA","13121","White","2106-3","2019","2019",13,483838,2.7,1.4,4.6
,"Fulton County, GA","13121","White","2106-3","2020","2020",29,486057,6.0,4.0,8.6
,"Fulton County, GA","13121","White","2106-3","2021","2021",45,477965,9.4,6.9,12.6
,"Fulton County, GA","13121","White","2106-3","2022","2022",38,475160,8.0,5.7,11.0
,"Fulton County, GA","13121","White","2106-3","2023","2023",28,475202,5.9,3.9,8.5
,"Fulton County, GA","13121","White","2106-3","2024 ","2024",35,476194,7.3,5.1,10.2
,"Glynn County, GA","13127","White","2106-3","2020","2020",10,59106,16.9,8.1,31.1
,"Glynn County, GA","13127","White","2106-3","2021","2021",13,58660,22.2,11.8,37.9
,"Glynn County, GA","13127","White","2106-3","2022","2022",13,58992,22.0,11.7,37.7
,"Glynn County, GA","13127","White","2106-3","2023","2023",14,59607,23.5,12.8,39.4
,"Gwinnett County, GA","13135","Black or African American","2054-5","2021","2021",12,297545,4.0,2.1,7.0
,"Gwinnett County, GA","13135","Black or African American","2054-5","2022","2022",10,305665,3.3,1.6,6.0
,"Gwinnett County, GA","13135","Black or African American","2054-5","2023","2023",10,308301,3.2,1.6,6.0
,"Gwinnett County, GA","13135","Black or African American","2054-5","2024 ","2024",10,313174,3.2,1.5,5.9
,"Gwinnett County, GA","13135","White","2106-3","2018","2018",15,505703,3.0,1.7,4.9
,"Gwinnett County, GA","13135","White","2106-3","2019","2019",19,503771,3.8,2.3,5.9
,"Gwinnett County, GA","13135","White","2106-3","2020","2020",26,496573,5.2,3.4,7.7
,"Gwinnett County, GA","13135","White","2106-3","2021","2021",53,501034,10.6,7.9,13.8
,"Gwinnett County, GA","13135","White","2106-3","2022","2022",48,495924,9.7,7.1,12.8
,"Gwinnett County, GA","13135","White","2106-3","2023","2023",49,496427,9.9,7.3,13.0
,"Gwinnett County, GA","13135","White","2106-3","2024 ","2024",29,499657,5.8,3.9,8.3
,"Hall County, GA","13139","White","2106-3","2020","2020",14,179306,7.8,4.3,13.1
,"Hall County, GA","13139","White","2106-3","2021","2021",14,179364,7.8,4.3,13.1
,"Hall County, GA","13139","White","2106-3","2022","2022",30,182944,16.4,11.1,23.4
,"Hall County, GA","13139","White","2106-3","2023","2023",26,185464,14.0,9.2,20.5
,"Hall County, GA","13139","White","2106-3","2024 ","2024",35,188299,18.6,12.9,25.9
,"Henry County, GA","13151","White","2106-3","2018","2018",11,107981,10.2,5.1,18.2
,"Henry County, GA","13151","White","2106-3","2021","2021",12,100734,11.9,6.2,20.8
,"Henry County, GA","13151","White","2106-3","2022","2022",16,96272,16.6,9.5,27.0
,"Henry County, GA","13151","White","2106-3","2023","2023",12,93419,12.8,6.6,22.4
,"Houston County, GA","13153","White","2106-3","2021","2021",10,98667,10.1,4.9,18.6
,"Houston County, GA","13153","White","2106-3","2022","2022",15,98911,15.2,8.5,25.0
,"Houston County, GA","13153","White","2106-3","2023","2023",27,98853,27.3,18.0,39.7
,"Houston County, GA","13153","White","2106-3","2024 ","2024",12,99094,12.1,6.3,21.2
,"Jackson County, GA","13157","White","2106-3","2021","2021",11,69924,15.7,7.9,28.1
,"Laurens County, GA","13175","White","2106-3","2022","2022",10,29509,33.9,16.3,62.3
,"Muscogee County, GA","13215","White","2106-3","2021","2021",10,92105,10.9,5.2,20.0
,"Muscogee County, GA","13215","White","2106-3","2022","2022",13,88966,14.6,7.8,25.0
,"Newton County, GA","13217","White","2106-3","2020","2020",11,53370,20.6,10.3,36.9
,"Paulding County, GA","13223","White","2106-3","2019","2019",13,124861,10.4,5.5,17.8
,"Paulding County, GA","13223","White","2106-3","2020","2020",12,126158,9.5,4.9,16.6
,"Paulding County, GA","13223","White","2106-3","2021","2021",28,124124,22.6,15.0,32.6
,"Paulding County, GA","13223","White","2106-3","2022","2022",25,124464,20.1,13.0,29.7
,"Paulding County, GA","13223","White","2106-3","2023","2023",18,124676,14.4,8.6,22.8
,"Paulding County, GA","13223","White","2106-3","2024 ","2024",15,125493,12.0,6.7,19.7
,"Polk County, GA","13233","White","2106-3","2021","2021",11,36118,30.5,15.2,54.5
,"Richmond County, GA","13245","Black or African American","2054-5","2022","2022",15,121622,12.3,6.9,20.3
,"Richmond County, GA","13245","Black or African American","2054-5","2023","2023",11,121714,9.0,4.5,16.2
,"Richmond County, GA","13245","White","2106-3","2018","2018",17,75972,22.4,13.0,35.8
,"Richmond County, GA","13245","White","2106-3","2020","2020",16,74020,21.6,12.4,35.1
,"Richmond County, GA","13245","White","2106-3","2021","2021",26,74595,34.9,22.8,51.1
,"Richmond County, GA","13245","White","2106-3","2022","2022",28,74087,37.8,25.1,54.6
,"Richmond County, GA","13245","White","2106-3","2023","2023",31,72706,42.6,29.0,60.5
,"Richmond County, GA","13245","White","2106-3","2024 ","2024",31,72127,43.0,29.2,61.0
,"Spalding County, GA","13255","White","2106-3","2021","2021",11,40811,27.0,13.5,48.2
,"Walker County, GA","13295","White","2106-3","2021","2021",10,63283,15.8,7.6,29.1
,"Walker County, GA","13295","White","2106-3","2022","2022",12,63414,18.9,9.8,33.1
,"Walker County, GA","13295","White","2106-3","2023","2023",13,63798,20.4,10.8,34.8
,"Walker County, GA","13295","White","2106-3","2024 ","2024",13,63343,20.5,10.9,35.1
,"Walton County, GA","13297","White","2106-3","2021","2021",13,75544,17.2,9.2,29.4
,"Walton County, GA","13297","White","2106-3","2022","2022",10,76572,13.1,6.3,24.0
,"Walton County, GA","13297","White","2106-3","2023","2023",10,77773,12.9,6.2,23.6
,"White County, GA","13311","White","2106-3","2024 ","2024",10,28013,35.7,17.1,65.6
,"Whitfield County, GA","13313","White","2106-3","2019","2019",11,94781,11.6,5.8,20.8
,"Whitfield County, GA","13313","White","2106-3","2021","2021",10,93085,10.7,5.2,19.8
,"Hawaii County, HI","15001","White","2106-3","2022","2022",11,71044,15.5,7.7,27.7
,"Hawaii County, HI","15001","More than one race","M","2021","2021",12,63230,19.0,9.8,33.2
,"Hawaii County, HI","15001","More than one race","M","2024 ","2024",16,63941,25.0,14.3,40.6
,"Honolulu County, HI","15003","Asian","A","2018","2018",32,420967,7.6,5.2,10.7
,"Honolulu County, HI","15003","Asian","A","2019","2019",24,418435,5.7,3.7,8.5
,"Honolulu County, HI","15003","Asian","A","2020","2020",38,409654,9.3,6.6,12.7
,"Honolulu County, HI","15003","Asian","A","2021","2021",37,420927,8.8,6.2,12.1
,"Honolulu County, HI","15003","Asian","A","2022","2022",33,423911,7.8,5.4,10.9
,"Honolulu County, HI","15003","Asian","A","2023","2023",22,423589,5.2,3.3,7.9
,"Honolulu County, HI","15003","Asian","A","2024 ","2024",41,428252,9.6,6.9,13.0
